ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10383299,HZ119898,01/18/2016 12:50:00 PM,011XX S ALBANY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,false,false,1134,011,24,29,07,1155866,1894943,2016,01/25/2016 03:57:34 PM,41.86751696,-87.703264137,"(41.86751696, -87.703264137)"
10383239,HZ119788,01/18/2016 01:40:00 PM,122XX S MORGAN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0524,005,34,53,07,1171876,1823688,2016,05/07/2016 03:45:49 PM,41.671647143,-87.64657781,"(41.671647143, -87.64657781)"
10383399,HZ120125,01/18/2016 02:00:00 PM,021XX S INDIANA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0132,001,2,33,07,1177975,1890173,2016,01/25/2016 03:57:34 PM,41.853953807,-87.622244109,"(41.853953807, -87.622244109)"
10383332,HZ119839,01/18/2016 03:00:00 PM,014XX N PULASKI RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,2535,025,30,23,07,1149453,1909310,2016,01/25/2016 03:57:34 PM,41.907068313,-87.72643443,"(41.907068313, -87.72643443)"
10383446,HZ119889,01/18/2016 03:38:00 PM,029XX W 36TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0911,009,12,58,07,1157346,1880289,2016,01/25/2016 03:57:34 PM,41.827274799,-87.698228656,"(41.827274799, -87.698228656)"
10383410,HZ120138,01/18/2016 04:00:00 PM,038XX W 28TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1031,010,22,30,07,1151411,1885116,2016,01/25/2016 03:57:34 PM,41.84063905,-87.719877002,"(41.84063905, -87.719877002)"
10383412,HZ120049,01/18/2016 04:30:00 PM,030XX S KENNETH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,1031,010,22,30,07,1147215,1883978,2016,02/07/2016 03:45:02 PM,41.837597432,-87.735303963,"(41.837597432, -87.735303963)"
10383285,HZ119969,01/18/2016 04:35:00 PM,028XX W WALTON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,false,false,1211,012,26,24,07,1157103,1906081,2016,01/25/2016 03:57:34 PM,41.898055695,-87.698420383,"(41.898055695, -87.698420383)"
10383353,HZ120036,01/18/2016 04:38:00 PM,037XX S WALLACE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0915,009,11,60,07,1172909,1880204,2016,02/04/2016 06:33:39 AM,41.82671165,-87.641132985,"(41.82671165, -87.641132985)"
10384686,HZ121173,01/18/2016 04:40:00 PM,028XX S HOMAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1032,010,22,30,07,1154159,1885012,2016,01/25/2016 03:57:34 PM,41.840299359,-87.709795588,"(41.840299359, -87.709795588)"
10388767,HZ125164,01/18/2016 05:30:00 PM,029XX W CERMAK RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,false,false,1022,010,24,30,07,1156944,1889242,2016,01/25/2016 03:57:34 PM,41.851851025,-87.69946113,"(41.851851025, -87.69946113)"
10383482,HZ120197,01/18/2016 06:00:00 PM,035XX W 65TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0831,008,15,66,07,1153789,1860951,2016,01/25/2016 03:57:34 PM,41.774279999,-87.711791881,"(41.774279999, -87.711791881)"
10383395,HZ120085,01/18/2016 06:15:00 PM,066XX S KIMBARK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0321,003,5,42,07,1185780,1861136,2016,01/25/2016 03:57:34 PM,41.774093347,-87.594513536,"(41.774093347, -87.594513536)"
10383508,HZ120082,01/18/2016 06:20:00 PM,008XX N HOMAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1121,011,27,23,07,1153558,1905377,2016,01/25/2016 03:57:34 PM,41.896195104,-87.711459652,"(41.896195104, -87.711459652)"
10383689,HZ120373,01/18/2016 07:00:00 PM,018XX N HALSTED ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1813,018,43,7,07,1170676,1912344,2016,01/25/2016 03:57:34 PM,41.914955268,-87.64838451,"(41.914955268, -87.64838451)"
10384963,HZ121339,01/18/2016 07:15:00 PM,022XX N CLYBOURN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1811,018,32,7,07,1166051,1914971,2016,01/25/2016 03:57:34 PM,41.922264015,-87.665300939,"(41.922264015, -87.665300939)"
10383449,HZ120150,01/18/2016 07:20:00 PM,061XX S DAMEN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0714,007,15,67,07,1164081,1863911,2016,01/25/2016 03:57:34 PM,41.782192322,-87.673979853,"(41.782192322, -87.673979853)"
10389858,HZ126772,01/18/2016 08:30:00 PM,117XX S RACINE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0524,005,34,53,07,1170438,1827007,2016,01/28/2016 03:54:45 PM,41.680786368,-87.651744781,"(41.680786368, -87.651744781)"
10384581,HZ121016,01/18/2016 10:00:00 PM,026XX W 42ND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0921,009,12,58,07,1159563,1876719,2016,02/04/2016 06:33:39 AM,41.817433028,-87.690192818,"(41.817433028, -87.690192818)"
10384101,HZ120552,01/19/2016 12:01:00 AM,013XX E 72ND PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0324,003,5,43,07,1186332,1857198,2016,01/26/2016 04:01:19 PM,41.763274092,-87.59261436,"(41.763274092, -87.59261436)"
10383993,HZ120503,01/19/2016 12:30:00 AM,001XX N WALLER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1512,015,29,25,07,1138136,1900512,2016,01/26/2016 04:01:19 PM,41.883137698,-87.768220034,"(41.883137698, -87.768220034)"
10384140,HZ120548,01/19/2016 01:30:00 AM,042XX N PULASKI RD,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,CAR WASH,false,false,1723,017,39,16,07,1148964,1927941,2016,01/26/2016 04:01:19 PM,41.95820288,-87.727747331,"(41.95820288, -87.727747331)"
10383982,HZ120516,01/19/2016 02:00:00 AM,029XX N PULASKI RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2523,025,31,21,07,1149211,1919397,2016,01/26/2016 04:01:19 PM,41.934752668,-87.727061442,"(41.934752668, -87.727061442)"
10383663,HZ120338,01/19/2016 03:00:00 AM,047XX S ELLIS AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,false,false,0222,002,4,39,07,1183713,1873888,2016,01/26/2016 04:01:19 PM,41.809134387,-87.601692846,"(41.809134387, -87.601692846)"
10383632,HZ120340,01/19/2016 03:20:00 AM,087XX S EGGLESTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2223,022,21,71,07,1174828,1846922,2016,01/26/2016 04:01:19 PM,41.735339576,-87.635084092,"(41.735339576, -87.635084092)"
10383666,HZ120369,01/19/2016 06:25:00 AM,047XX N ELSTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1722,017,45,16,07,1145943,1931187,2016,01/26/2016 04:01:19 PM,41.967168205,-87.738770924,"(41.967168205, -87.738770924)"
10383691,HZ120371,01/19/2016 06:30:00 AM,006XX E 133RD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,false,false,0533,005,9,54,07,1183126,1817243,2016,01/26/2016 04:01:19 PM,41.6537077,-87.605602428,"(41.6537077, -87.605602428)"
10383688,HZ120372,01/19/2016 07:00:00 AM,017XX W BERWYN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2012,020,40,77,07,1163817,1935247,2016,01/26/2016 04:01:19 PM,41.97794983,-87.672935251,"(41.97794983, -87.672935251)"
10383849,HZ120434,01/19/2016 07:50:00 AM,084XX S KOLMAR AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,false,false,0834,008,18,70,07,1147335,1848133,2016,01/26/2016 04:01:19 PM,41.739230723,-87.735777797,"(41.739230723, -87.735777797)"
10384105,HZ120440,01/19/2016 07:50:00 AM,023XX N KILPATRICK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2522,025,31,19,07,1144675,1915168,2016,01/26/2016 04:01:19 PM,41.923234695,-87.743838336,"(41.923234695, -87.743838336)"
10383951,HZ120442,01/19/2016 08:00:00 AM,057XX S RICHMOND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0824,008,14,63,07,1157689,1866537,2016,02/24/2016 03:50:26 PM,41.789530549,-87.6973436,"(41.789530549, -87.6973436)"
10384487,HZ120846,01/19/2016 08:30:00 AM,006XX S LA SALLE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,0123,001,2,32,07,1175345,1897465,2016,01/26/2016 04:01:19 PM,41.874022906,-87.631678369,"(41.874022906, -87.631678369)"
10384878,HZ121337,01/19/2016 08:30:00 AM,017XX N HALSTED ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1813,018,43,7,07,1170694,1911648,2016,01/26/2016 04:01:19 PM,41.913045013,-87.648338803,"(41.913045013, -87.648338803)"
10384158,HZ120524,01/19/2016 09:00:00 AM,054XX S KILBOURN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0815,008,23,62,07,1147290,1868017,2016,01/26/2016 04:01:19 PM,41.79379667,-87.735436262,"(41.79379667, -87.735436262)"
10384986,HZ121517,01/19/2016 09:00:00 AM,042XX N CENTRAL PARK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1723,017,33,16,07,1151630,1927946,2016,01/26/2016 04:01:19 PM,41.958164483,-87.717945949,"(41.958164483, -87.717945949)"
10384582,HZ121018,01/19/2016 09:30:00 AM,006XX W ADAMS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0121,001,2,28,07,1172144,1899350,2016,01/26/2016 04:01:19 PM,41.879266678,-87.643375208,"(41.879266678, -87.643375208)"
10384149,HZ120611,01/19/2016 11:15:00 AM,014XX N LOTUS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2532,025,37,25,07,1139752,1908980,2016,01/26/2016 04:01:19 PM,41.90634557,-87.762078871,"(41.90634557, -87.762078871)"
10384991,HZ120635,01/19/2016 11:20:00 AM,047XX S SHIELDS AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,false,false,0935,009,3,37,07,1174755,1873502,2016,01/26/2016 04:01:19 PM,41.808279737,-87.634560347,"(41.808279737, -87.634560347)"
10384195,HZ120660,01/19/2016 11:35:00 AM,022XX S PRINCETON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0914,009,25,34,07,1174562,1889561,2016,01/26/2016 04:01:19 PM,41.852351309,-87.634789274,"(41.852351309, -87.634789274)"
10390048,HZ127164,01/19/2016 01:00:00 PM,033XX W ARTHINGTON ST,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,false,false,1134,011,24,29,07,1154236,1895844,2016,01/28/2016 03:54:45 PM,41.870022075,-87.709224109,"(41.870022075, -87.709224109)"
10385341,HZ121314,01/19/2016 01:00:00 PM,027XX N MOODY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,true,true,2512,025,29,19,07,1134936,1917499,2016,03/22/2016 03:49:43 PM,41.929809369,-87.779568121,"(41.929809369, -87.779568121)"
10384499,HZ120840,01/19/2016 02:00:00 PM,024XX N TRIPP AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2524,025,31,20,07,1147645,1915804,2016,01/26/2016 04:01:19 PM,41.924923393,-87.732909035,"(41.924923393, -87.732909035)"
10384924,HZ121440,01/19/2016 04:00:00 PM,014XX W CHASE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2423,024,49,1,07,1165335,1948358,2016,01/26/2016 04:01:19 PM,42.013894485,-87.666977624,"(42.013894485, -87.666977624)"
10384790,HZ121132,01/19/2016 04:30:00 PM,010XX N SEDGWICK ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,1823,018,27,8,07,1173315,1907160,2016,01/26/2016 04:01:19 PM,41.900671867,-87.638843428,"(41.900671867, -87.638843428)"
10385149,HZ121591,01/19/2016 04:30:00 PM,021XX W CHARLESTON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1432,014,32,22,07,1161664,1914100,2016,01/26/2016 04:01:19 PM,41.91996658,-87.68144439,"(41.91996658, -87.68144439)"
10384734,HZ121134,01/19/2016 05:00:00 PM,008XX N LESSING ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),true,false,1213,012,27,24,07,1170060,1905794,2016,01/27/2016 03:58:37 PM,41.896995164,-87.650839064,"(41.896995164, -87.650839064)"
10384602,HZ121047,01/19/2016 05:10:00 PM,023XX N LOCKWOOD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2515,025,37,19,07,1140666,1915063,2016,01/26/2016 04:01:19 PM,41.923021245,-87.758571601,"(41.923021245, -87.758571601)"
10384606,HZ121046,01/19/2016 05:10:00 PM,048XX N BROADWAY,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),true,false,2033,020,48,3,07,1167431,1932676,2016,02/16/2016 03:47:49 PM,41.970817703,-87.659719176,"(41.970817703, -87.659719176)"
10385153,HZ121569,01/19/2016 06:00:00 PM,050XX N SAYRE AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,1613,016,41,10,07,1128939,1933040,2016,01/26/2016 04:01:19 PM,41.972559803,-87.801251374,"(41.972559803, -87.801251374)"
10385899,HZ122344,01/19/2016 06:00:00 PM,030XX W BELMONT AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1411,014,33,21,07,1155737,1921124,2016,01/26/2016 04:01:19 PM,41.939362537,-87.703031512,"(41.939362537, -87.703031512)"
10384726,HZ121250,01/19/2016 06:45:00 PM,0000X W LOWER WACKER DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0111,001,42,32,07,1175603,1902130,2016,01/26/2016 04:01:19 PM,41.88681815,-87.630590877,"(41.88681815, -87.630590877)"
10385450,HZ121820,01/19/2016 07:00:00 PM,013XX N PARKSIDE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2531,025,29,25,07,1138431,1908258,2016,01/26/2016 04:01:19 PM,41.904388354,-87.766948998,"(41.904388354, -87.766948998)"
10385431,HZ121562,01/19/2016 08:45:00 PM,061XX W ADDISON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1633,016,38,17,07,1134803,1923302,2016,01/26/2016 04:01:19 PM,41.945735795,-87.779919207,"(41.945735795, -87.779919207)"
10385424,HZ121755,01/19/2016 09:00:00 PM,065XX N ONARGA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1611,016,41,9,07,1127225,1942649,2016,01/26/2016 04:01:19 PM,41.998956892,-87.807337207,"(41.998956892, -87.807337207)"
10384808,HZ121353,01/19/2016 09:16:00 PM,009XX N KINGSBURY ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,1822,018,27,8,07,1171921,1906423,2016,01/29/2016 03:50:50 PM,41.898680349,-87.643985382,"(41.898680349, -87.643985382)"
10385577,HZ121903,01/19/2016 10:00:00 PM,050XX S KENNETH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0815,008,23,57,07,1147550,1870736,2016,01/26/2016 04:01:19 PM,41.801253062,-87.734413378,"(41.801253062, -87.734413378)"
10386134,HZ122684,01/19/2016 10:30:00 PM,084XX S BRANDON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0424,004,10,46,07,1198948,1849595,2016,01/26/2016 04:01:19 PM,41.742103526,-87.546630082,"(41.742103526, -87.546630082)"
10391527,HZ128367,01/19/2016 11:45:00 PM,023XX N CLARK ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1812,018,43,7,07,1173026,1915748,2016,01/28/2016 03:54:45 PM,41.924244174,-87.63964981,"(41.924244174, -87.63964981)"
10388889,HZ125492,01/20/2016 12:01:00 AM,073XX S ALBANY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0835,008,18,66,07,1156977,1855803,2016,01/27/2016 04:00:46 PM,41.760089284,-87.700244044,"(41.760089284, -87.700244044)"
10386576,HZ121640,01/20/2016 12:40:00 AM,050XX W WAVELAND AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,false,false,1634,016,45,15,07,1142055,1924130,2016,01/27/2016 04:00:46 PM,41.947876324,-87.753242447,"(41.947876324, -87.753242447)"
10385441,HZ121754,01/20/2016 01:00:00 AM,031XX W WASHINGTON BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,1222,012,28,27,07,1155344,1900511,2016,01/27/2016 04:00:46 PM,41.882806623,-87.705030858,"(41.882806623, -87.705030858)"
10386505,HZ122808,01/20/2016 01:00:00 AM,002XX E 37TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0212,002,2,35,07,1178665,1880515,2016,01/27/2016 04:00:46 PM,41.827435856,-87.620005983,"(41.827435856, -87.620005983)"
10384953,HZ121487,01/20/2016 02:00:00 AM,083XX S BURNHAM AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0423,004,7,46,07,1196280,1850123,2016,01/27/2016 04:00:46 PM,41.743618915,-87.556387914,"(41.743618915, -87.556387914)"
10385050,HZ121548,01/20/2016 07:30:00 AM,003XX E 58TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0232,002,20,40,07,1179686,1866640,2016,01/27/2016 04:00:46 PM,41.789338353,-87.616684599,"(41.789338353, -87.616684599)"
10386917,HZ121575,01/20/2016 08:00:00 AM,029XX W WALTON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,CHA PARKING LOT/GROUNDS,false,false,1211,012,26,24,07,1156777,1906075,2016,01/27/2016 04:00:46 PM,41.898045845,-87.699617918,"(41.898045845, -87.699617918)"
10405977,HZ142713,01/20/2016 08:00:00 AM,029XX W 53RD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0923,009,14,63,07,1157511,1869355,2016,02/10/2016 03:51:16 PM,41.797267142,-87.697919904,"(41.797267142, -87.697919904)"
10385951,HZ122499,01/20/2016 08:30:00 AM,049XX S WESTERN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,0923,009,12,63,07,1161186,1872062,2016,01/27/2016 04:00:46 PM,41.80462016,-87.684368169,"(41.80462016, -87.684368169)"
10385335,HZ121714,01/20/2016 09:00:00 AM,077XX S MERRILL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0414,004,8,43,07,1191877,1854149,2016,01/27/2016 04:00:46 PM,41.754774563,-87.572390063,"(41.754774563, -87.572390063)"
10401144,HZ137775,01/20/2016 09:19:00 AM,041XX S PULASKI RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0815,008,14,57,07,1150363,1876878,2016,02/04/2016 03:44:35 PM,41.818053345,-87.72393724,"(41.818053345, -87.72393724)"
10385770,HZ122134,01/20/2016 11:00:00 AM,063XX S THROOP ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0724,007,16,67,07,1168746,1862720,2016,01/27/2016 04:00:46 PM,41.778824638,-87.656911033,"(41.778824638, -87.656911033)"
10385615,HZ121842,01/20/2016 11:35:00 AM,011XX W VAN BUREN ST,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,GAS STATION,false,false,1232,012,2,28,07,1168551,1898323,2016,01/27/2016 04:00:46 PM,41.876527017,-87.656597758,"(41.876527017, -87.656597758)"
10385861,HZ122220,01/20/2016 01:20:00 PM,069XX S ADA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0734,007,17,67,07,1168529,1858645,2016,01/27/2016 04:00:46 PM,41.767647006,-87.657823914,"(41.767647006, -87.657823914)"
10385942,HZ122278,01/20/2016 04:00:00 PM,003XX N CICERO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,1532,015,28,25,07,1144311,1901922,2016,01/27/2016 04:00:46 PM,41.886893085,-87.745509336,"(41.886893085, -87.745509336)"
10386244,HZ122863,01/20/2016 04:00:00 PM,027XX W 18TH ST,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,false,false,1023,010,28,29,07,1158206,1891274,2016,01/27/2016 04:00:46 PM,41.857401394,-87.694773781,"(41.857401394, -87.694773781)"
10386206,HZ122789,01/20/2016 06:10:00 PM,071XX S ST LAWRENCE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0323,003,6,69,07,1181473,1857773,2016,01/27/2016 04:00:46 PM,41.764965389,-87.610405626,"(41.764965389, -87.610405626)"
10385950,HZ122468,01/20/2016 06:15:00 PM,027XX W 23RD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,1034,010,12,30,07,1158557,1888618,2016,02/10/2016 03:51:16 PM,41.850105875,-87.693558042,"(41.850105875, -87.693558042)"
10386153,HZ122463,01/20/2016 06:45:00 PM,054XX W HARRISON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1522,015,29,25,07,1140360,1896790,2016,01/27/2016 04:00:46 PM,41.872883571,-87.760144541,"(41.872883571, -87.760144541)"
10391749,HZ128714,01/20/2016 06:45:00 PM,009XX W 59TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0712,007,16,68,07,1171233,1865714,2016,01/28/2016 03:54:45 PM,41.786986475,-87.647705986,"(41.786986475, -87.647705986)"
10386083,HZ122477,01/20/2016 06:55:00 PM,028XX N CHRISTIANA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1412,014,35,21,07,1153561,1918684,2016,01/27/2016 04:00:46 PM,41.932710614,-87.711094048,"(41.932710614, -87.711094048)"
10386705,HZ122887,01/20/2016 07:00:00 PM,100XX S PERRY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0511,005,9,49,07,1177373,1838334,2016,01/27/2016 04:00:46 PM,41.711715939,-87.626018786,"(41.711715939, -87.626018786)"
10386201,HZ122626,01/20/2016 08:00:00 PM,013XX S DAMEN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,1233,012,2,28,07,1163257,1893622,2016,01/27/2016 04:00:46 PM,41.863739949,-87.676167707,"(41.863739949, -87.676167707)"
10386652,HZ122893,01/20/2016 08:00:00 PM,030XX N CENTRAL PARK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1412,014,35,21,07,1151871,1919566,2016,01/27/2016 04:00:46 PM,41.935164383,-87.717281372,"(41.935164383, -87.717281372)"
10386052,HZ122570,01/20/2016 08:30:00 PM,006XX W DIVISION ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),false,false,1822,018,27,8,07,1171483,1908241,2016,01/27/2016 04:00:46 PM,41.903678692,-87.645540584,"(41.903678692, -87.645540584)"
10387482,HZ123692,01/20/2016 08:30:00 PM,043XX S WOLCOTT AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0924,009,12,61,07,1164411,1875985,2016,01/27/2016 04:00:46 PM,41.8153179,-87.672429632,"(41.8153179, -87.672429632)"
10386730,HZ123104,01/20/2016 10:30:00 PM,063XX W RAVEN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1611,016,45,10,07,1132990,1940871,2016,01/27/2016 04:00:46 PM,41.993978771,-87.786170842,"(41.993978771, -87.786170842)"
10386181,HZ122753,01/20/2016 10:43:00 PM,046XX S DR MARTIN LUTHER KING JR DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0221,002,3,38,07,1179645,1874168,2016,01/27/2016 04:00:46 PM,41.809996795,-87.616604776,"(41.809996795, -87.616604776)"
10386208,HZ122795,01/21/2016 12:30:00 AM,021XX S ARCHER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0914,009,25,34,07,1174956,1890013,2016,01/28/2016 03:57:35 PM,41.853582826,-87.633329669,"(41.853582826, -87.633329669)"
10386848,HZ123181,01/21/2016 02:30:00 AM,079XX S RACINE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0612,006,21,71,07,1169694,1852368,2016,01/28/2016 03:57:35 PM,41.750396912,-87.653735437,"(41.750396912, -87.653735437)"
10386504,HZ122827,01/21/2016 06:20:00 AM,027XX W 84TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,false,false,0835,008,18,70,07,1159536,1848836,2016,01/28/2016 03:57:35 PM,41.740918692,-87.691055817,"(41.740918692, -87.691055817)"
10386252,HZ122849,01/21/2016 06:50:00 AM,040XX S DEARBORN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0213,002,3,38,07,1176638,1878097,2016,01/28/2016 03:57:35 PM,41.820846604,-87.627515573,"(41.820846604, -87.627515573)"
10386561,HZ122886,01/21/2016 07:15:00 AM,065XX S MINERVA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0321,003,20,42,07,1185010,1861813,2016,02/04/2016 03:44:35 PM,41.775969213,-87.597314933,"(41.775969213, -87.597314933)"
10386500,HZ122952,01/21/2016 08:35:00 AM,061XX S ADA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0713,007,16,67,07,1168363,1864053,2016,01/28/2016 03:57:35 PM,41.782490812,-87.658276777,"(41.782490812, -87.658276777)"
10387147,HZ123404,01/21/2016 09:00:00 AM,036XX W 57TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0822,008,14,62,07,1152981,1866566,2016,01/28/2016 03:57:35 PM,41.789704402,-87.714605786,"(41.789704402, -87.714605786)"
10386621,HZ123021,01/21/2016 09:30:00 AM,044XX S PRINCETON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0925,009,3,37,07,1175026,1875600,2016,01/28/2016 03:57:35 PM,41.814030795,-87.633503727,"(41.814030795, -87.633503727)"
